hashtags,x,y
OurLocalRestaurants,-0.03827933389866957,0.00639637642151501
youngrock,-0.03344783349088529,-0.012587683902366397
coachcwik,-0.04400459501406408,0.02108173667967047
freedomhighschool,-0.03527844959802021,-0.013876012663222295
TeremanaTuesday,-0.03747810877971625,0.009597928226871038
energydrink,-0.038645037245567164,-0.010563985916756856
zoaenergy,-0.039982689697485266,-0.007693374557019145
therock,-0.035542993389387004,-0.017609947467805656
energy,-0.03848855516064407,-0.018541802177805496
ZOAarmy,-0.033235338498801004,-0.01503538296455939
ownyourmonday,-0.03974521783768871,-0.007765315749871208
zoafamily,-0.03724406182139849,0.003395615075633036
OwnYourMonday.,-0.037473618640069734,-0.011048884670890444
againstthedyingofthelight,-0.03204403933040384,-0.014904885723059137
sundaytraining,-0.0348694626408195,-0.015024340207417258
donotgogentle,-0.04460796290482766,0.0295982413255373
ZOAEnergy,-0.03809892436536353,-0.013718382378144208
Innovation,-0.03631687385175375,-0.014312792833575113
Day1,-0.036112480299787975,0.0029299827628276867
ManInBlack,-0.0420547037050175,0.0413223087445945
ProtectorOfThePeople,-0.039448270774606935,-0.02366086950955088
madenotborn,-0.039253687409580656,-0.02358165087601667
dmx,-0.03638450432119487,-0.020183605777977866
ZoaArmy🛡,-0.03946556304772249,-0.023644754321098145
Founder,-0.04091540803031011,-0.026357306287374933
ZoaFamily,-0.03204403933040341,-0.014904885723238486
DCUniverse,-0.042677767766345846,-0.019295053119143174
ChangeTheGame,-0.0409465883305296,-0.026470945590900092
TheKings👑,-0.04091540803031011,-0.026357306287374933
StalloneVsSchwarzenegger,-0.03839076102457879,-0.02308808996329914
YoungRock💪🏾,-0.033332683892227585,-0.01654247604912173
"YoungRock,",-0.043913446385111306,-0.019259975782184514
TheUBaby,-0.04029510360551798,-0.025397535455535646
ManaOhana,-0.04091540803031011,-0.026357306287374933
GuacOnTheRock!,-0.042868754398467976,-0.02094400607410609
MotivationMonday,-0.0386781814165287,-0.02280492964447939
RelentlessPursuit,-0.03603604850807155,-0.020209429166820586
ZoaArmy,-0.035513112714795105,-0.019193725064615006
Relentless,-0.03862482875777568,-0.02355954218874971
MondayMotivation!!,-0.03796790850835961,-0.02280887337655654
ZOAArmy,-0.037509665114488236,-0.021793520244954106
OwningTheOutcome,-0.03743263355739294,-0.021700181077826175
1.,-0.039712812779769624,-0.024942750098214003
MondayMotivation💪🏾,-0.0403296207322022,-0.02539640074881026
iliveformomentslikethis,-0.039189608180162636,-0.024395205952539526
anotheronebitesthedust,-0.04091540803031011,-0.026357306287374933
hardestworkersintheroom,-0.03603604850807155,-0.020209429166820586
queeninspired,-0.03448884905821019,-0.018161500211321166
midnightoilburners🕯,-0.038913520235094465,-0.023153928691222757
blackadamtraining⚡️,-0.03603604850807155,-0.020209429166820586
saturdaynightseven,-0.03991664694253235,-0.0244758459351022
YoungRock💪🏾🌺,-0.039779588997518975,-0.017694125032740142
whatdeydo,-0.03613023520031377,-0.02054806970087808
biggestnewcomedy,-0.043572132777297316,-0.019726943231694258
youngrock💪🏾🌺,-0.03603604850807155,-0.020209429166820586
ZoaXBoxFridge,-0.03912120035333959,-0.02356264624839027
CollectorsItem,-0.04044209596976027,-0.018656435749626967
Surprise,-0.04059277650861383,-0.025771183362632497
4Left,-0.051085339250290664,0.041532285586915865
TequilaOfThePeople,-0.03580218146145467,-0.020340835984411304
AndNurses,-0.03464397496861566,-0.018379132554064065
OhCANADA,-0.03464397496861566,-0.018379132554064065
mauisays,-0.03603604850807155,-0.020209429166820586
MyDayWithAndre🖤,-0.041364443062240235,-0.025920683484769814
Hawaii,-0.04169773640879601,-0.017825528921904633
BiggestBattleRoyalEver,-0.039097127067932384,-0.023645617590028048
The80s,-0.03171496115324836,-0.014564756363584683
ChefRocky,-0.03204403933040247,-0.014904885722564641
cheatmealsunday,-0.04664640217320641,-0.03309811207669924
RockToast,-0.03367359643117192,-0.0017581316417814602
BriocheFrenchToast,-0.032346829760703126,-0.014810440185459574
djsinfamouscoconutbananapancakes,-0.033803917130898885,-0.015023086283721515
EatWiselyLiveFabulously,-0.03204403933040164,-0.01490488572331921
GlobalForce,-0.03204403933040301,-0.014904885723252971
BlackAdam⚡️⬛️,-0.034558268702635994,-0.02046542276607265
ThePredatorEra,-0.03612316963321973,0.00880859454506859
HumbleHungry,-0.032499465083819415,-0.01515259554230219
Ngannou,-0.0333883569342275,-0.01637529746826512
WarriorMana,-0.03282632567282043,-0.015003939351355598
TheLongRoad,-0.033786082311655564,-0.014485413259144249
warriormana,-0.03344458861891538,-0.0044404314953558665
ZOALadies,-0.03603489928059466,-0.011255983154060562
HavinFUN,-0.039283959108062975,-0.00517671392261751
ZOAEnergy💥,-0.03271697995113683,-0.015254358291613855
BringinIt,-0.032115158612641685,-0.014980760809516684
RentsDue,-0.03363483314657217,-0.015869364087157625
ZoaMode💥🤣,-0.03513585493867067,-5.370880778536738e-05
alohafriday🌺,-0.03358105826865253,-0.016367874796662903
believeachieverepeat💥,-0.034407184626536656,-0.014140573403263777
productivity,-0.03821394834021073,0.01010773543850889
throwbackthursday,-0.037007122565749014,0.022310745435432433
bottlefullofwater,-0.03633060550752848,7.074159987875056e-05
itsgonnabringyoudown,-0.032044039330403146,-0.014904885722621665
allupinmyspace,-0.0363139348349437,0.016575815283359416
hobbs,-0.042051794045818505,0.01762268543198798
judginghard,-0.0321176346142846,-0.014893595173965176
"JusticeSociety,",-0.03322131553324433,-0.016008046340718535
JSA,-0.03525758223723444,-0.010363148835189151
ForTheMoms❤️,-0.03487414279147899,9.244014429796368e-05
HappyBirthdayTeremana,-0.03359276421694505,-0.015603984350955316
BringTheMana,-0.0330402888577431,-0.014757336658750907
AnotherRoundAnotherRally,-0.03552720198926541,0.0024637618157896594
Teremana.COM,-0.03893197988773067,0.014570404442568085
AMAZON,-0.03219227727821041,-0.015047647997203194
ZOA,-0.03477279697842735,-0.012022756072692663
ba,-0.032129057867198156,-0.014701128104178068
vodkabolognesesauce,-0.03262504827795589,-0.015165568895235175
jumboshells,-0.03438729742713096,-0.013444907322756721
freshmozz,-0.03968404759251159,-0.008840318629084668
tequilaofCANADA,-0.03345239139979121,-0.014846962998647175
finally,-0.036718648648563924,-0.015145348602245253
whataview,-0.036660526677492936,-6.255804965819804e-05
midnightsneeeyak,-0.0351607089020486,-0.0033519175910587885
ChefROCKY!,-0.03304753203983602,-0.015456221714674008
BriqueLA.Com,-0.04323371351402993,-0.02891388314576505
EveryonesNowPregnant,-0.03983611561334772,-0.01015053988424146
BelieveAchieveRepeat,-0.03207086749008807,-0.014894912550585239
XBox,-0.03391509677979113,-0.01233172557967202
HealthyWarriorEnergy,-0.03263851728157727,-0.014341386568840462
highestinquality,-0.03445980388898145,-0.013655836430107027
bestintaste,-0.03806270125387986,0.010218958178552654
316Day💀,-0.033753944947882975,-0.01451190232194135
goat,-0.03276571308418472,-0.013769603779973846
scsa,-0.04264770650750965,-0.015558067659078032
90s,-0.04264770650750965,-0.015558067659078032
Teremana,-0.04264770650750965,-0.015558067659078032
CANADA,-0.04264770650750965,-0.015558067659078032
coolshit,-0.0421560289678995,-0.016314533238383184
94,-0.04159553177579949,-0.014894769897201647
SugarFreeBaby,-0.0421560289678995,-0.016314533238383184
theu,-0.0421560289678995,-0.016314533238383184
2,-0.0421560289678995,-0.016314533238383184
headinthegame,-0.0421560289678995,-0.016314533238383184
oldhabits,-0.04264770650750965,-0.015558067659078032
flavorsinyourmouth,-0.04139942632281712,-0.01475856832516587
DJsInfamousCoconutBananaPancakes,-0.0421560289678995,-0.016314533238383184
intothatgoodnight,-0.04264770650750965,-0.015558067659078032
saturdaynight,-0.042349432758599176,-0.0137460262516864
blackadam,-0.04209502766349683,-0.0135883062733145
hugebrain,-0.038611896326193,-0.011971510112594208
MiamiDays,-0.042349432758599176,-0.0137460262516864
NewEpisode,-0.03818379291916558,-0.022382866989383594
TrailblazerAward,-0.04331858585995227,-0.02083541107727548
DJsINFAMOUSCoconutBananaPancakes,-0.04456034914104062,-0.009982130289824188
consumerresearch,-0.04152435753942566,-0.015999631252289325
zoaenergy💥,-0.042552985020010384,-0.029590351706924808
fridayfeedback,-0.04017407005488107,-0.027977803733794257
YoungRock!!!,-0.040113914063176735,-0.025092930770740443
NationalChamps,-0.04017407005488107,-0.027977803733794257
TheU,-0.039422526380627994,-0.026824853588494093
TeamTruckDrivers,-0.04017407005488107,-0.027977803733794257
RockTruck,-0.039422526380627994,-0.026824853588494093
NaturalCaffeine,-0.039422526380627994,-0.026824853588494093
firstmatch☝🏾,-0.039422526380627994,-0.026824853588494093
horriblehaircut,-0.039422526380627994,-0.026824853588494093
peopleschamp,-0.039422526380627994,-0.026824853588494093
legacy,-0.04017407005488107,-0.027977803733794257
pulse,-0.04765396702119719,-0.0365909834519268
respect,-0.039422526380627994,-0.026824853588494093
preworkoutnip,-0.039534159909869436,-0.024314846858317467
tequilaofthepeople🥃,-0.03996630234043808,-0.027714647628113948
ManaBartenders,-0.03996630234043808,-0.027714647628113948
InternationalWomensDay💪🏾✨,-0.03996630234043808,-0.027714647628113948
zerochanceofsurvival,-0.040113914063176735,-0.025092930770740443
bigdaddys,-0.03996630234043808,-0.027714647628113948
RaiseTheBAR,-0.03996630234043808,-0.027714647628113948
deliverthegoods,-0.03996630234043808,-0.027714647628113948
BlackAdam⚡️training.,-0.03996630234043808,-0.027714647628113948
2021,-0.03996630234043808,-0.027714647628113948
HollywoodCriticsAssociation,-0.03996630234043808,-0.027714647628113948
UFC259,-0.03466881722414523,-0.01224233666011337
ESPN+,-0.03748064493311002,0.03519025315961483
BlackAdamTraining⚡️,-0.03439318005034052,-0.01416359735070683
raisetheBAR,-0.036504242464678496,0.015891206869750697
disney4L,-0.035836772775322094,-0.007738966312367232
flashbackfriday,-0.038030049235827056,0.034347630106553236
WorldsFirst!,-0.035293282284664024,-0.01388744814394662
ChiefEnergyOfficer,-0.03417461912374108,-0.014226731529655225
hawaiianwreckingcrew,-0.0377962217607518,0.035418356725763704
blackadam⚡️😉,-0.036567883026254334,-0.004684770314418778
literallycantfeelmylegs,-0.03561556527079465,-0.01380171035365304
HardestWorkerInTheRoom.,-0.03499717277815148,-0.013963478321885717
BossLevel,-0.038861903093576566,0.0531881969540657
lessons,-0.038021667672892244,0.006670067443579919
afrosandpimples,-0.043049480056801114,0.05061731513782373
bestfansintheworld🌎,-0.03615415828624671,0.01197726645891595
NBC,-0.03431861052883623,-0.013622576632977182
mucho,-0.043049480056801114,0.05061731513782373
BestInTaste,-0.03204403933040374,-0.014904885723534263
HighestInQuality,-0.034695896318642415,-0.01778058230109324
ZOA💥🍃,-0.03816698613756473,-0.022965681671141203
WorldsFirst,-0.03537217426865887,-0.018481729009395563
iamdedicated,-0.035020849935597564,-0.018007595230112937
iamdedicated_army,-0.03535156784185867,-0.01885559932062524
uapparelworld,-0.035814357154180056,-0.018891916273158338
dedicationhasnolimitation,-0.03756051841427394,-0.021539607753309455
ulissesjr,-0.035814357154180056,-0.018891916273158338
ulissesworld,-0.035897840327546324,-0.0195478334396573
uapparelarmy,-0.03538391056063947,-0.018946749830159045
tbt,-0.032044039330402736,-0.014904885723285511
letsgo,-0.03647005991289886,-0.02018729984927297
wce,-0.03496340381902557,-0.018398474409494766
fbf,-0.03260099854057097,-0.01565171322623439
bloodflowrestrictiontraining,-0.035814357154180056,-0.018891916273158338
HTM1,-0.035897840327546324,-0.0195478334396573
smartwear,-0.033089740706427874,-0.016170255840521182
votwear,-0.03583367000929418,-0.019423813082680333
occlusiontraining,-0.03583367000929418,-0.019423813082680333
letswork,-0.03405793275034233,-0.01728512134190451
sharah_ulisses,-0.03535156784185867,-0.01885559932062524
biotechusa,-0.03405793275034233,-0.01728512134190451
Ulissesworld,-0.03379598574135231,-0.016976652990147608
Aesthetics,-0.036931487499211685,-0.021036381559452193
mothersday,-0.03610623625357426,0.029336615276422333
letsdothis,-0.03585751278927562,-0.01941709139918038
HeapingScoop,-0.039955385675683505,-0.024816666404423822
simeonpanda,-0.03455355101075731,-0.017715052699991247
longtailrally2021,-0.03484280859718289,-0.02184892696772922
longtailrally,-0.0348246940171473,-0.018229993224436684
malemodel,-0.03310598093602909,-0.010195301656805605
swag,-0.032044039330401834,-0.014904885723392955
mens,-0.04403212519906307,-0.03883255833388152
fashion,-0.04403212519906307,-0.03883255833388152
boohooman,-0.04403212519906307,-0.03883255833388152
drip,-0.04403212519906307,-0.03883255833388152
mensfashion,-0.04403212519906307,-0.03883255833388152
menswear,-0.04403212519906307,-0.03883255833388152
mensshoes,-0.04403212519906307,-0.03883255833388152
la,-0.04403212519906307,-0.03883255833388152
menstyleguide,-0.04403212519906307,-0.03883255833388152
menstyle,-0.04403212519906307,-0.03883255833388152
mensstyle,-0.04403212519906307,-0.03883255833388152
model,-0.03663296809427988,-0.02336099796793629
mclaren570s,-0.03726672257337359,-0.02536558233585787
fordgt,-0.04403212519906307,-0.03883255833388152
mclaren675lt,-0.04403212519906307,-0.03883255833388152
ferrari,-0.04403212519906307,-0.03883255833388152
mclaren720s,-0.04403212519906307,-0.03883255833388152
mclaren650s,-0.04403212519906307,-0.03883255833388152
mclaren,-0.04403212519906307,-0.03883255833388152
ferrari812,-0.04403212519906307,-0.03883255833388152
lamborghini,-0.04403212519906307,-0.03883255833388152
nissangtr,-0.04403212519906307,-0.03883255833388152
Mclaren600lt,-0.03693905159486935,-0.024546748538272507
nissannismo,-0.03684751630246351,-0.02402342603131328
Ferrari812superfast,-0.04403212519906307,-0.03883255833388152
globalfitness,-0.04378475501076048,-0.040053505106959215
comedy,-0.03645338018139982,-0.023735194154833748
backflip,-0.04403212519906307,-0.03883255833388152
innogreens,-0.038412154406026876,-0.022545760348633512
innosupps,-0.04403212519906307,-0.03883255833388152
greens,-0.04403212519906307,-0.03883255833388152
narrowsquats,-0.04403212519906307,-0.03883255833388152
ironaddicts,-0.03204403933040262,-0.014904885722895396
ironaddictsgym,-0.03546579459913765,0.0252301417298642
mikerashid,-0.032782500101595474,-0.013783491997650119
gobletsquat,-0.03231624316963867,-0.014974177821816736
frontsquat,-0.0377374142636125,0.020197621426740614
ironaddict,-0.03204403933040302,-0.01490488572331178
singlearmrow,-0.040093056469836665,0.062410011209464496
thekrustykrab,-0.03204403933040263,-0.014904885722407278
spongebobsquarepants,-0.03204403933040335,-0.014904885723175953
chanelcocobrown,-0.03355200192239125,-0.009768832290634492
spongebob,-0.03234571500844667,-0.01469786981064229
lateralraise,-0.03204403933040359,-0.014904885723357342
standinglateralraise,-0.03204403933040301,-0.01490488572296501
seatedlateralraise,-0.035937843942911676,0.03854050307945194
showerdrip,-0.03204403933040212,-0.0149048857224824
prowlerpush,-0.036374878330365325,-0.019618975138042425
sledpush⁣,-0.032064456441508515,-0.014199975988351285
nightshred,-0.03195539893683948,-0.014837310980534838
kettlebellpushups,-0.03204403933040291,-0.01490488572333753
kettlebellrow,-0.044117596389472276,0.15582648180176056
pushups,-0.03262636276612343,-0.014151479479459583
benchpress,-0.03510245251906485,-0.0208245966394106
internationalchestday,-0.032172402083703845,-0.01503996458391963
armblaster,-0.03380707757879235,-0.003966443294552217
landminesquat,-0.037790350320237386,-0.021742522532917516
kettlebellsquats,-0.032965701311204826,-0.015475679254745547
pullups,-0.0377082691546726,0.03271363756980559
inclinebenchpress,-0.036262504669115805,-0.023202541350588805
upperchest,-0.04304835927145663,0.08185688683765341
inclinesmithpress,-0.03391751860858046,-0.0033940338683530855
upperchestworkout,-0.03211535069119248,-0.01591830802376705
