Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Amanda Lee,amandaeliselee,N/A,2015-09-06 17:46:14 EDT,2015-09-06,17:46:14,Photo,"98,209",96242,1967,0,https://www.instagram.com/p/7TgM5iJ8Zm/,https://www.instagram.com/p/7TgM5iJ8Zm/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11910454_1518024948488381_611338743_n.jpg?_nc_cat=111&_nc_ohc=-r0yVq8xwxcAX-xNlez&_nc_ht=scontent.xx&oh=7264affe67cccf241e097285e60ca067&oe=5E8C0CEB,,Not getting out of bed today,,,,-2.33
Amanda Lee,amandaeliselee,N/A,2015-09-04 18:54:28 EDT,2015-09-04,18:54:28,Photo,"81,454",80004,1450,0,https://www.instagram.com/p/7Oea9Tp8aj/,https://www.instagram.com/p/7Oea9Tp8aj/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11849354_1474198979573069_1687062555_n.jpg?_nc_cat=103&_nc_ohc=CYmUmNAbgtEAX9DdwjE&_nc_ht=scontent.xx&oh=f315e1a875d08699594a1c128f008af7&oe=5E875069,,,,,,-2.81
Amanda Lee,amandaeliselee,N/A,2015-08-26 14:39:05 EDT,2015-08-26,14:39:05,Photo,"104,182",101686,2496,0,https://www.instagram.com/p/622CnbJ8Ru/,https://www.instagram.com/p/622CnbJ8Ru/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11887268_1104959196198619_723807668_n.jpg?_nc_cat=104&_nc_ohc=m2VXL7N9xJcAX9LebGt&_nc_ht=scontent.xx&oh=5ebf1be01d80a09ff8fe4d0878b973fd&oe=5E89E618,,#Throwback,,,,-2.19
Amanda Lee,amandaeliselee,N/A,2015-08-19 16:42:41 EDT,2015-08-19,16:42:41,Photo,"81,246",79842,1404,0,https://www.instagram.com/p/6lCntzp8en/,https://www.instagram.com/p/6lCntzp8en/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11856597_1606269866303162_1887481173_n.jpg?_nc_cat=106&_nc_ohc=W0c2zEAN1Q4AX_SDwsT&_nc_ht=scontent.xx&oh=54040a56b9268234405a2e463bdc8ba9&oe=5E88D7B8,,,,,,-2.81
Amanda Lee,amandaeliselee,N/A,2015-08-18 13:59:55 EDT,2015-08-18,13:59:55,Photo,"140,586",134634,5952,0,https://www.instagram.com/p/6iLMwUp8bQ/,https://www.instagram.com/p/6iLMwUp8bQ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11325728_105182929835998_1749129118_n.jpg?_nc_cat=110&_nc_ohc=WP3oCnfE678AX9eaSzM&_nc_ht=scontent.xx&oh=b0723350db484c578ebfc63eab40f32a&oe=5E770A9D,,🌞,,,,-1.63
Amanda Lee,amandaeliselee,N/A,2015-08-16 22:51:45 EDT,2015-08-16,22:51:45,Photo,"85,497",83892,1605,0,https://www.instagram.com/p/6d-eSZJ8Wd/,https://www.instagram.com/p/6d-eSZJ8Wd/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11357721_447412545432854_1920283210_n.jpg?_nc_cat=104&_nc_ohc=UPTgf7b8jlUAX-9H8_k&_nc_ht=scontent.xx&oh=a8703e7fba1808ba182e1b4a719339c4&oe=5E89F90A,,Chillin with no make-up on...,,,,-2.67
Amanda Lee,amandaeliselee,N/A,2015-08-14 18:46:52 EDT,2015-08-14,18:46:52,Video,"44,169",43306,863,0,https://instagram.com/p/6YY25oJ8f3/,https://instagram.com/p/6YY25oJ8f3/,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e15/11251753_1695649250667347_887958373_n.jpg,,"Abs and waist circuit. Reverse plank leg raise 20reps, side plank twist 15reps, shoulder tap plank 20reps. Repeat 3xs",,,,-1.51
Amanda Lee,amandaeliselee,N/A,2015-08-13 17:43:32 EDT,2015-08-13,17:43:32,Photo,"84,297",82613,1684,0,https://www.instagram.com/p/6Vs0MyJ8Qf/,https://www.instagram.com/p/6Vs0MyJ8Qf/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11372148_613027438840017_1381215508_n.jpg?_nc_cat=104&_nc_ohc=1v8PQzmefLQAX_135zt&_nc_ht=scontent.xx&oh=9041b9584b151d5252b65e7c95e56c54&oe=5E8AD18C,,Working on it 🍑,,,,-2.71
Amanda Lee,amandaeliselee,N/A,2015-08-10 12:43:59 EDT,2015-08-10,12:43:59,Photo,"88,168",86307,1861,0,https://www.instagram.com/p/6NcJnrp8eR/,https://www.instagram.com/p/6NcJnrp8eR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10546980_561212650684798_430968665_n.jpg?_nc_cat=110&_nc_ohc=Sm3K0rgPTckAX9hHkqH&_nc_ht=scontent.xx&oh=40962e0f3efb2a4bbe02a639a7f6f332&oe=5E8863ED,,I swear this life is like the sweetest thing I've ever known 📷📷: @dreamstatelive,,,,-2.59
Amanda Lee,amandaeliselee,N/A,2015-08-06 18:34:42 EDT,2015-08-06,18:34:42,Photo,"79,790",78370,1420,0,https://www.instagram.com/p/6DxGx6J8Yq/,https://www.instagram.com/p/6DxGx6J8Yq/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11821265_1472949583025773_1257056743_n.jpg?_nc_cat=111&_nc_ohc=-zmD6YJ03rwAX-tgLxl&_nc_ht=scontent.xx&oh=45beb706803c22069b02079dc2f02bee&oe=5E8A4D9B,,"A milli!! Thank you so much for all the love and support, I love you all! 💛🎉🙌🍕",,,,-2.87
Amanda Lee,amandaeliselee,N/A,2015-08-04 18:14:40 EDT,2015-08-04,18:14:40,Photo,"77,529",75446,2083,0,https://www.instagram.com/p/5-lOYCJ8VL/,https://www.instagram.com/p/5-lOYCJ8VL/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11326014_421179241413512_797207888_n.jpg?_nc_cat=110&_nc_ohc=MXfWBdukfvkAX8koyUP&_nc_ht=scontent.xx&oh=14adeef04e4507e0fe7b5ccf8765b0fa&oe=5E885894,,,,,,-2.95
Amanda Lee,amandaeliselee,N/A,2015-08-03 17:26:21 EDT,2015-08-03,17:26:21,Photo,"62,581",61895,686,0,https://www.instagram.com/p/5765nJJ8Z7/,https://www.instagram.com/p/5765nJJ8Z7/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11325433_377767195766358_1658284251_n.jpg?_nc_cat=102&_nc_ohc=QViniQuB2mUAX826oyw&_nc_ht=scontent.xx&oh=96387c2086641f8103e72b40e88c8c88&oe=5E8BA471,,🌊🌊🌊 @dreamstatelive,,,,-3.65
Amanda Lee,amandaeliselee,N/A,2015-08-02 20:45:45 EDT,2015-08-02,20:45:45,Video,"50,682",48799,1883,0,https://instagram.com/p/55s7LlJ8d0/,https://instagram.com/p/55s7LlJ8d0/,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e15/11373970_492636094232642_1118263088_n.jpg,,"Booty circuit: Jump squats with squat pulse 12reps (this is a very low box so jumping with weight on your back is safe. Do not try with a higher box), uneven squat pulse 12-15reps, single leg bridge w smith machine 12reps
Drinking my @ehplabs BCAA's during my workout to increase endurance, stay hydrated and reduce soreness. Use my code amanda10 for 10%off ehplabs.com",,,,-1.31
Amanda Lee,amandaeliselee,N/A,2015-07-25 12:50:39 EDT,2015-07-25,12:50:39,Photo,"70,889",69631,1258,0,https://www.instagram.com/p/5kQMbcJ8Xe/,https://www.instagram.com/p/5kQMbcJ8Xe/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11419059_748558208607205_816094951_n.jpg?_nc_cat=107&_nc_ohc=1_zbiENVCC0AX-Dvb5F&_nc_ht=scontent.xx&oh=b400b3f2af232825c8d64b46e9f2a3eb&oe=5E8A9778,,My serious face 😛 @dreamstatelive,,,,-3.22
Amanda Lee,amandaeliselee,N/A,2015-07-23 23:08:10 EDT,2015-07-23,23:08:10,Photo,"75,306",74010,1296,0,https://www.instagram.com/p/5gNRcPp8Wi/,https://www.instagram.com/p/5gNRcPp8Wi/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10899106_1627052490886687_977933802_n.jpg?_nc_cat=100&_nc_ohc=p5HkSyZIgVYAX_loLe4&_nc_ht=scontent.xx&oh=3780c2a033dbbd45b1716ad1434a3790&oe=5E87C03D,,👋🏻👋🏻,,,,-3.04
Amanda Lee,amandaeliselee,N/A,2015-07-19 14:46:54 EDT,2015-07-19,14:46:54,Photo,"96,606",94299,2307,0,https://www.instagram.com/p/5VAulJp8U_/,https://www.instagram.com/p/5VAulJp8U_/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11357449_848279541893226_461256132_n.jpg?_nc_cat=106&_nc_ohc=NdPt8f65-f0AX-XlEMV&_nc_ht=scontent.xx&oh=63143d800e548886c368eada6d41813a&oe=5E8C2B7C,,,,,,-2.37
Amanda Lee,amandaeliselee,N/A,2015-07-14 19:23:10 EDT,2015-07-14,19:23:10,Photo,"88,587",86545,2042,0,https://www.instagram.com/p/5IoXqNJ8Vu/,https://www.instagram.com/p/5IoXqNJ8Vu/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11424694_1493076164316913_658412277_n.jpg?_nc_cat=109&_nc_ohc=qst4tin8jAIAX_SYKrH&_nc_ht=scontent.xx&oh=6ae3753ca43a88bad42a86d277ea271b&oe=5E73721A,,,,,,-2.58
Amanda Lee,amandaeliselee,N/A,2015-07-11 15:13:57 EDT,2015-07-11,15:13:57,Photo,"70,428",68966,1462,0,https://www.instagram.com/p/5AddvkJ8aw/,https://www.instagram.com/p/5AddvkJ8aw/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10431872_1625188894429974_623549122_n.jpg?_nc_cat=100&_nc_ohc=Oq4f5Tt76JUAX-51UrF&_nc_ht=scontent.xx&oh=b94738c431026d106b9cb0c7d768ff41&oe=5E76ECB2,,😘 @dreamstatelive,,,,-3.25
Amanda Lee,amandaeliselee,N/A,2015-07-04 16:02:35 EDT,2015-07-04,16:02:35,Photo,"80,550",78447,2103,0,https://www.instagram.com/p/4uhdxiJ8VO/,https://www.instagram.com/p/4uhdxiJ8VO/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11417337_634014336735068_1081268794_n.jpg?_nc_cat=102&_nc_ohc=FF9tjNKJDlsAX8wUBn3&_nc_ht=scontent.xx&oh=a77e7a0af359de74255d60acc6377c65&oe=5E88F8B4,,"Happy 🇺🇸 day! I'm actually not American, can you guess where I'm from? 💙💋",,,,-2.84
Amanda Lee,amandaeliselee,N/A,2015-07-01 14:25:44 EDT,2015-07-01,14:25:44,Photo,"84,511",82523,1988,0,https://www.instagram.com/p/4mn_4Cp8d1/,https://www.instagram.com/p/4mn_4Cp8d1/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11375984_411316769065924_1780053405_n.jpg?_nc_cat=110&_nc_ohc=b4qpY7-a8ZMAX_-_Iee&_nc_ht=scontent.xx&oh=a8f68cf902e80ff66a156ac93459e2f4&oe=5E8B6855,,💧,,,,-2.71
Amanda Lee,amandaeliselee,N/A,2015-06-28 19:37:19 EDT,2015-06-28,19:37:19,Photo,"97,127",94496,2631,0,https://www.instagram.com/p/4fdRStp8TU/,https://www.instagram.com/p/4fdRStp8TU/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11379096_1142402592437369_1430876406_n.jpg?_nc_cat=105&_nc_ohc=Iv9buu53gMkAX_l3Zw2&_nc_ht=scontent.xx&oh=ca0b21e627152b66a985cb298ad457ac&oe=5E8CAABC,,😈,,,,-2.35
Amanda Lee,amandaeliselee,N/A,2015-06-21 20:18:47 EDT,2015-06-21,20:18:47,Photo,"81,129",79247,1882,0,https://www.instagram.com/p/4Ngc6iJ8Wo/,https://www.instagram.com/p/4Ngc6iJ8Wo/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11420770_1458236931157740_1043827972_n.jpg?_nc_cat=110&_nc_ohc=knaLYIMH7uIAX_pMoJn&_nc_ht=scontent.xx&oh=9fc097bc7eda10d384e9e987a8be04b9&oe=5E88BB78,,👩🏼,,,,-2.82
Amanda Lee,amandaeliselee,N/A,2015-06-17 22:39:09 EDT,2015-06-17,22:39:09,Photo,"96,902",92681,4221,0,https://www.instagram.com/p/4DdVbGp8Wj/,https://www.instagram.com/p/4DdVbGp8Wj/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11373666_795610463886716_1056110515_n.jpg?_nc_cat=101&_nc_ohc=NWIyJ0ZUuVMAX9dSUfM&_nc_ht=scontent.xx&oh=7554678fb443283b92806d69dbce0e06&oe=5E8AF603,,👖👠,,,,-2.36
Amanda Lee,amandaeliselee,N/A,2015-06-15 22:46:08 EDT,2015-06-15,22:46:08,Photo,"77,344",75886,1458,0,https://www.instagram.com/p/3-Ui2Qp8ZG/,https://www.instagram.com/p/3-Ui2Qp8ZG/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11328265_831151280294934_1827873101_n.jpg?_nc_cat=107&_nc_ohc=Uc1ksaVqTL0AX_cWYUa&_nc_ht=scontent.xx&oh=e7ec68c1db0769adeb488047e941728e&oe=5E751C47,,🐰,,,,-2.96
Amanda Lee,amandaeliselee,N/A,2015-05-28 15:23:08 EDT,2015-05-28,15:23:08,Photo,"69,099",67230,1869,0,https://www.instagram.com/p/3PLiftJ8Sz/,https://www.instagram.com/p/3PLiftJ8Sz/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11326738_400337673502828_321093842_n.jpg?_nc_cat=100&_nc_ohc=Q6i3FitAgxMAX8afYJZ&_nc_ht=scontent.xx&oh=e7a50b97c544bee9469541e8847656ed&oe=5E88FE04,,"💪 all day, all day",,,,-3.31
Amanda Lee,amandaeliselee,N/A,2015-05-26 15:02:14 EDT,2015-05-26,15:02:14,Video,"33,144",32391,753,0,https://instagram.com/p/3J_jo9p8bC/,https://instagram.com/p/3J_jo9p8bC/,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e15/11377919_462042483970810_61564300_n.jpg,,"We all need abs after a long weekend! 30 scissor crunches, 15 stability ball rolls, 20 plank twists💜",,,,-2.01
Amanda Lee,amandaeliselee,N/A,2015-05-25 12:43:01 EDT,2015-05-25,12:43:01,Photo,"88,180",84822,3358,0,https://www.instagram.com/p/3HK1L1J8X6/,https://www.instagram.com/p/3HK1L1J8X6/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11356585_626931137442987_441555074_n.jpg?_nc_cat=101&_nc_ohc=4zxqxMrBEkMAX9LY7Cg&_nc_ht=scontent.xx&oh=66bdb464b9531d85187ab6dbc5354993&oe=5E8A40EF,,🌴,,,,-2.59
Amanda Lee,amandaeliselee,N/A,2015-05-22 13:18:43 EDT,2015-05-22,13:18:43,Photo,"65,757",64353,1404,0,https://www.instagram.com/p/2_gh-Mp8Zj/,https://www.instagram.com/p/2_gh-Mp8Zj/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11349202_778151972304261_1530359697_n.jpg?_nc_cat=108&_nc_ohc=0_mzKYqTVPAAX87BgNa&_nc_ht=scontent.xx&oh=48f9e6fc72b2291f09307661649dcb53&oe=5E85B672,,,,,,-3.48
Amanda Lee,amandaeliselee,N/A,2015-05-21 19:34:50 EDT,2015-05-21,19:34:50,Video,"55,338",53878,1460,0,https://instagram.com/p/29mx6FJ8fc/,https://instagram.com/p/29mx6FJ8fc/,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11244016_944672052231432_204752520_n.jpg,,"Booty and upper body routine 💪🏼🍑 Warm up 30 leg raises, jump squat with lateral raise 15reps, jump lunge with shoulder press 15reps, holding squat with bicep curl 15reps. Works booty, shoulders, biceps",,,,-1.2
Amanda Lee,amandaeliselee,N/A,2015-05-18 12:01:28 EDT,2015-05-18,12:01:28,Photo,"64,368",62920,1448,0,https://www.instagram.com/p/21EgrBJ8dP/,https://www.instagram.com/p/21EgrBJ8dP/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11272763_991782387513780_796601031_n.jpg?_nc_cat=111&_nc_ohc=0N2z5QmUzpYAX9Yfoa2&_nc_ht=scontent.xx&oh=e142a6b53f99edb1110d102c88fd02cb&oe=5E88E30D,,😎,,,,-3.55
Amanda Lee,amandaeliselee,N/A,2015-05-15 20:28:29 EDT,2015-05-15,20:28:29,Photo,"67,822",66206,1616,0,https://www.instagram.com/p/2uQJgap8RV/,https://www.instagram.com/p/2uQJgap8RV/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11280143_949282818424397_544892318_n.jpg?_nc_cat=105&_nc_ohc=qdMlSWTnzH4AX8CQxTS&_nc_ht=scontent.xx&oh=43ed8c037d41149b20bd79356ffa8dd0&oe=5E8BDB45,,Wayyy up,,,,-3.37
Amanda Lee,amandaeliselee,N/A,2015-04-30 12:46:02 EDT,2015-04-30,12:46:02,Photo,"57,255",56256,999,0,https://www.instagram.com/p/2GzTTqJ8ZT/,https://www.instagram.com/p/2GzTTqJ8ZT/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11186903_829582873793153_719447604_n.jpg?_nc_cat=105&_nc_ohc=YI16iHNc7HcAX9Ul6xQ&_nc_ht=scontent.xx&oh=e80ac9d77d72614753dc0a251d0a3b01&oe=5E74AE6D,,,,,,-3.99
Amanda Lee,amandaeliselee,N/A,2015-04-27 19:09:46 EDT,2015-04-27,19:09:46,Video,"44,953",42178,2775,0,https://instagram.com/p/1_w1SRJ8d8/,https://instagram.com/p/1_w1SRJ8d8/,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/e15/11199657_689018507890517_333043103_n.jpg,,"I get asked a lot about what type of cardio I do, and I love the stairs!💪 I do these variations- jump squats, leg raises, and backwards walking with 2 minute breaks in between for 30 mins 💙",,,,-1.48
Amanda Lee,amandaeliselee,N/A,2015-04-24 16:59:17 EDT,2015-04-24,16:59:17,Photo,"73,897",71908,1989,0,https://www.instagram.com/p/13zg6bJ8SI/,https://www.instagram.com/p/13zg6bJ8SI/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11137908_895649477165856_2038360189_n.jpg?_nc_cat=100&_nc_ohc=qsP8VcnigQUAX-QiS2Y&_nc_ht=scontent.xx&oh=a10284d966ec95b0074f35763800ac6e&oe=5E73360F,,🙆‍♀️,,,,-3.09
Amanda Lee,amandaeliselee,N/A,2015-04-13 19:18:37 EDT,2015-04-13,19:18:37,Video,"38,297",36900,1397,0,https://instagram.com/p/1but05J8e8/,https://instagram.com/p/1but05J8e8/,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11142157_1555519988043936_390337662_n.jpg,,"A few more of my favorite booty workouts. Cable kick backs, good mornings on the bosu ball, in/out jump squats with weighted bar. 12-15 reps/3 sets each 💪",,,,-1.74
Amanda Lee,amandaeliselee,N/A,2015-04-04 20:48:30 EDT,2015-04-04,20:48:30,Photo,"72,441",70627,1814,0,https://www.instagram.com/p/1Et2RfJ8dq/,https://www.instagram.com/p/1Et2RfJ8dq/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11093017_1394120260909150_1961634783_n.jpg?_nc_cat=109&_nc_ohc=u1vtSCIhMOcAX8_i-OQ&_nc_ht=scontent.xx&oh=c82960725a8d5eefd7cc8562837b2436&oe=5E77E975,,,,,,-3.16
Amanda Lee,amandaeliselee,N/A,2015-03-31 19:01:31 EDT,2015-03-31,19:01:31,Video,"47,834",44037,3797,0,https://instagram.com/p/06ObMaJ8d4/,https://instagram.com/p/06ObMaJ8d4/,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11098368_437479379751475_643941147_n.jpg,,"3 of my favorite booty building machines💗 Outer thigh 30 reps, hamstring curl 12 reps, cable donkey kicks 15 reps. Repeat 3x's 💪 #amandaleeworkouts",,,,-1.39
Amanda Lee,amandaeliselee,N/A,2015-03-27 16:28:33 EDT,2015-03-27,16:28:33,Photo,"63,496",61227,2269,0,https://www.instagram.com/p/0vpvZQJ8Us/,https://www.instagram.com/p/0vpvZQJ8Us/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11033006_1602234290014187_1732529508_n.jpg?_nc_cat=102&_nc_ohc=5UTvTRrswL0AX-ccbue&_nc_ht=scontent.xx&oh=b64e46d276d0b588623e2dcc3d021a1a&oe=5E777496,,,,,,-3.6
Amanda Lee,amandaeliselee,N/A,2015-03-26 19:29:47 EDT,2015-03-26,19:29:47,Video,"28,468",27779,689,0,https://instagram.com/p/0tZr1jp8ZF/,https://instagram.com/p/0tZr1jp8ZF/,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/e15/11098238_368901373305012_1081365345_n.jpg,,"Today's ab/waist workout! Jumping jack plank with push up 10-15 reps, side plank with leg raise/knee crunch 10-15reps, scissor kicks holding free weights (keep shoulders lifted and reach toward toes) 20 reps.",,,,-2.34
Amanda Lee,amandaeliselee,N/A,2015-03-16 19:17:02 EDT,2015-03-16,19:17:02,Video,"37,715",36073,1642,0,https://instagram.com/p/0ToRvrJ8Tu/,https://instagram.com/p/0ToRvrJ8Tu/,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/10954777_884878251554266_43157094_n.jpg,,"Some squat variations. Squat with dead lift 15reps, Squat/lunge pivot 10reps on each side #amandaleeworkouts",,,,-1.76
Amanda Lee,amandaeliselee,N/A,2015-03-10 15:13:44 EDT,2015-03-10,15:13:44,Photo,"66,579",64253,2326,0,https://www.instagram.com/p/0DvqkFp8SM/,https://www.instagram.com/p/0DvqkFp8SM/,https://scontent.xx.fbcdn.net/v/t51.2885-15/11008304_405798722933946_1835645449_n.jpg?_nc_cat=102&_nc_ohc=bKJCqOFqlQ4AX_PTMva&_nc_ht=scontent.xx&oh=430ff974dea06d522aa787e66e6c375b&oe=5E8C011A,,"I was 98lbs in high school and very insecure/self conscious about my body because I thought I was too skinny. There is nothing wrong with being thin, but I always preferred a more healthy & fit body type. It wasn't until I started weight training and eating right in my early 20s that I was able to feel confident and happy with my body. Although I still have some insecurities, I know that leading a healthy lifestyle does produce results. I hope I can motivate you all today to reach your fitness goals and never give up! 💪💕",,,,-3.43
Amanda Lee,amandaeliselee,N/A,2015-02-27 18:55:35 EST,2015-02-27,18:55:35,Video,"32,740",31072,1668,0,https://instagram.com/p/zn7LRRp8TZ/,https://instagram.com/p/zn7LRRp8TZ/,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/10963965_1549672725282020_671288491_n.jpg,,"Booty workout with bosu ball. In/out jump squats 15-20reps, lunge in place 15reps, isometric hold 30 secs. Repeat 3xs. 💙💦",,,,-2.03
Amanda Lee,amandaeliselee,N/A,2015-02-17 19:29:27 EST,2015-02-17,19:29:27,Video,"44,852",40486,4366,0,https://instagram.com/p/zOPGi8p8Qc/,https://instagram.com/p/zOPGi8p8Qc/,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e15/10954263_557527267684303_1838715438_n.jpg,,"Today's workout: squat hold on outer thigh machine 25 reps, side to side bench jumps 20 reps, kettle bell squats 15 reps 💪💋",,,,-1.48
Amanda Lee,amandaeliselee,N/A,2015-01-06 19:16:58 EST,2015-01-06,19:16:58,Video,"24,716",24230,486,0,https://instagram.com/p/xiESSMJ8eN/,https://instagram.com/p/xiESSMJ8eN/,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/10919244_331034610415942_1589830580_n.jpg,,"Abs and waist. Full body crunch 20-25 reps, side plank twist 20reps, lower ab single leg raises (keep shoulders off the ground!) 30 reps. #amandaleeworkouts",,,,-2.69
Amanda Lee,amandaeliselee,N/A,2015-01-06 11:54:01 EST,2015-01-06,11:54:01,Photo,"69,754",67414,2340,0,https://www.instagram.com/p/xhRmCdJ8WD/,https://www.instagram.com/p/xhRmCdJ8WD/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10919614_325368640983415_410838982_n.jpg?_nc_cat=109&_nc_ohc=xWrlDs_t4JoAX8vQa8r&_nc_ht=scontent.xx&oh=cc684e4508d127f2ffce3673c11e3063&oe=5E871F93,,Good morning Mexico,,,,-3.28
Amanda Lee,amandaeliselee,N/A,2015-01-05 16:40:26 EST,2015-01-05,16:40:26,Photo,"49,354",48411,943,0,https://www.instagram.com/p/xfNk9vp8Rk/,https://www.instagram.com/p/xfNk9vp8Rk/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10919067_1526510760953023_423127960_n.jpg?_nc_cat=100&_nc_ohc=bphalm8EG6MAX-df-wh&_nc_ht=scontent.xx&oh=369f64511dad914db0f33ea9a4fc892d&oe=5E73A3DD,,,,,,-4.63
Amanda Lee,amandaeliselee,N/A,2014-12-20 11:52:40 EST,2014-12-20,11:52:40,Photo,"58,593",56770,1823,0,https://www.instagram.com/p/w1f7Tkp8ex/,https://www.instagram.com/p/w1f7Tkp8ex/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10554104_699890023466044_479318832_n.jpg?_nc_cat=103&_nc_ohc=4L-jt1SbccAAX8M8zqG&_nc_ht=scontent.xx&oh=14ee844cbeadddf09b6c8e477cb2a884&oe=5E7408B6,,Just me in my typical jogging attire,,,,-3.9
Amanda Lee,amandaeliselee,N/A,2014-10-09 17:19:16 EDT,2014-10-09,17:19:16,Video,"41,896",40731,1165,0,https://instagram.com/p/t8lM62J8XZ/,https://instagram.com/p/t8lM62J8XZ/,https://scontent.cdninstagram.com/hphotos-prn/t51.2885-15/e15/10724163_783428171695856_1023857158_n.jpg,,"No photoshop, but thank you for the compliment! 😘",,,,-1.59
Amanda Lee,amandaeliselee,N/A,2014-08-20 15:32:11 EDT,2014-08-20,15:32:11,Video,"26,416",25878,538,0,https://instagram.com/p/r7pM4Zp8RI/,https://instagram.com/p/r7pM4Zp8RI/,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/10534997_1487049881542655_1519910762_n.jpg,,"Booty warm up. 30 bridges w stability ball, 25-30 clams, 30 donkey kicks. Repeat 3xs 🍑",,,,-2.52
Amanda Lee,amandaeliselee,N/A,2014-06-18 15:54:25 EDT,2014-06-18,15:54:25,Video,"28,328",27647,681,0,https://instagram.com/p/pZdqnjJ8e3/,https://instagram.com/p/pZdqnjJ8e3/,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/917131_639468446138664_203171326_n.jpg,,"Ab workout! Plank twists 20 reps, side plank crunch 20 reps, jumping jack plank 20 reps. Repeat 3xs",,,,-2.35
Amanda Lee,amandaeliselee,N/A,2014-06-13 19:04:09 EDT,2014-06-13,19:04:09,Photo,"62,188",60865,1323,0,https://www.instagram.com/p/pM7Z1yp8Tc/,https://www.instagram.com/p/pM7Z1yp8Tc/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10467755_1515467472014692_1070736843_n.jpg?_nc_cat=107&_nc_ohc=yh7mJy0dVwoAX8UvckO&_nc_ht=scontent.xx&oh=807c38b350f70f4bb1615ef72d32a616&oe=5E773302,,💪💕,,,,-3.68
Amanda Lee,amandaeliselee,N/A,2014-06-12 20:14:34 EDT,2014-06-12,20:14:34,Photo,"47,785",46817,968,0,https://www.instagram.com/p/pKeqyaJ8el/,https://www.instagram.com/p/pKeqyaJ8el/,https://scontent.xx.fbcdn.net/v/t51.2885-15/10369428_866760926671785_567726497_n.jpg?_nc_cat=101&_nc_ohc=5ImV9tYSUmcAX92WUMM&_nc_ht=scontent.xx&oh=4fbaea9705bc106577270ab7f10c7296&oe=5E87D331,,Leg day ✔️,,,,-4.78
Amanda Lee,amandaeliselee,N/A,2014-05-29 12:34:14 EDT,2014-05-29,12:34:14,Video,"52,696",51094,1602,0,https://instagram.com/p/olm28cp8Xa/,https://instagram.com/p/olm28cp8Xa/,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/927679_594887587275853_142068973_n.jpg,,"All of my favorite at home booty exercises! Donkey kicks, single leg bridges and leg lifts. 💪💕",,,,-1.26
